start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time
2020-06-24T12:56:04Z,2020-06-24T13:19:13Z,100,1389,1,2020-06-24T13:19:14Z,4,4,4,5,2,3,6,4,5,2,1,6,4,5,2,5,4,2,3,4,3,7,4,5,2,5,3,2,3,4,5,3,5,4,4,5,3,5,5,5,3,4,4,4,5,4,4,4,4,4,4,4,3,5,5,5,5,5,4,1,1,2,1,1,1,2,1,3.49,3.49,104.139,1,2,0,2,2,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,1,-1,1,1,1,1,4,1,2,2,1,2,1,3,1,4,15,1,1,4,1,2,0,0,1,0,0,-1,1,1,1,1,1,-1,-1,0,0,1,0,-1,-1,1,0,-1,-1,-1,0,0,0,0,0,2,2,2,1,3,3,NA,39,0,NA,1,2,NA,3,7,2,4,4,1,1,3,1,1,394845,104.139
2020-06-24T12:41:31Z,2020-06-24T13:19:23Z,100,2271,1,2020-06-24T13:19:24Z,3,6,7,6,1,6,5,2,2,6,6,2,2,2,6,6,6,3,3,5,6,6,2,2,7,7,3,1,2,7,6,2,6,5,7,7,4,4,7,6,2,7,6,7,6,6,2,6,5,5,6,5,2,7,7,7,6,7,2,4,1,1,5,1,1,1,5,18.215,18.751,247.584,2,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,0,1,2,1,1,5,1,1,5,1,5,1,4,3,100,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,2,7,NA,35,2,NA,4,1,NA,3,10,5,1,2,3,3,3,1,1,837963,247.584
2020-06-24T13:11:06Z,2020-06-24T13:19:37Z,100,510,1,2020-06-24T13:19:37Z,1,7,7,7,1,2,7,3,4,2,2,7,3,3,1,6,5,1,3,6,1,7,7,7,1,6,2,1,2,6,1,7,1,2,5,5,3,6,5,5,1,5,5,6,5,5,6,1,1,2,1,2,7,1,1,1,1,1,5,2,3,3,1,1,1,1,1,0,0,103.558,0,0,0,0,-1,-1,1,1,1,0,0,0,-1,2,2,0,0,0,1,-1,1,-1,1,2,5,2,3,4,1,1,1,1,1,4,-75,2,3,6,6,6,-1,1,0,1,-1,-1,1,1,1,-1,1,-1,0,0,-1,0,1,0,1,-1,-1,1,1,1,1,1,-1,1,-1,2,3,3,4,2,7,NA,28,2,NA,2,1,NA,3,2,5,4,3,1,2,3,1,1,772292,103.558
2020-06-24T13:10:00Z,2020-06-24T13:19:56Z,100,596,1,2020-06-24T13:19:57Z,1,5,5,6,1,2,6,4,5,1,3,5,4,4,1,2,5,1,4,4,4,6,2,4,4,6,3,1,3,6,5,2,5,5,5,6,2,6,5,5,3,5,5,5,5,4,3,4,4,4,4,4,2,5,5,5,5,5,5,1,1,1,1,1,1,1,1,3.128,5.816,103.249,2,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,3,0,1,1,6,2,3,0,1,0,0,1,-1,1,1,1,1,0,-1,0,0,-1,1,0,1,0,0,-1,1,1,1,1,0,0,0,0,2,2,2,1,2,7,NA,38,0,NA,1,2,NA,3,2,3,1,1,1,1,3,1,1,388118,103.249
2020-06-24T13:11:42Z,2020-06-24T13:20:16Z,100,513,1,2020-06-24T13:20:16Z,7,6,3,5,4,6,3,5,4,7,4,5,7,6,3,7,5,3,6,4,5,4,7,6,3,4,6,7,3,5,7,5,6,3,4,5,6,4,7,3,3,7,4,5,2,6,2,4,3,5,6,7,3,5,7,6,4,2,2,3,4,3,4,5,4,5,4,2.589,9.264,10.101,12,-1,0,2,0,1,-1,2,0,-1,1,2,-1,2,0,0,-1,0,0,-1,2,-1,1,0,2,3,4,3,4,5,2,3,4,5,67,2,1,6,4,3,1,1,0,0,-1,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,1,0,0,1,1,0,0,-1,1,2,3,4,5,7,NA,37,2,NA,4,2,NA,3,5,7,4,5,3,2,1,1,1,451352,10.101
2020-06-24T13:08:33Z,2020-06-24T13:20:17Z,100,704,1,2020-06-24T13:20:17Z,1,7,7,6,1,1,7,6,5,1,1,7,6,6,1,1,7,7,7,1,1,7,7,7,1,3,5,4,4,2,3,7,1,1,1,2,6,3,1,1,2,4,4,3,4,5,7,1,1,1,1,1,7,1,1,1,1,1,4,1,2,4,1,4,1,4,1,0,0,113.784,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,2,2,0,1,1,1,0,1,-1,1,2,4,1,3,4,1,3,1,4,1,2,-50,2,3,6,6,6,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,0,-1,2,2,1,1,1,7,NA,56,2,NA,1,1,NA,3,2,5,3,3,1,2,3,1,1,452531,113.784
2020-06-24T13:09:17Z,2020-06-24T13:20:21Z,100,663,1,2020-06-24T13:20:21Z,1,3,7,7,1,2,6,6,5,2,2,6,5,4,2,1,6,7,4,1,2,7,6,6,1,5,1,1,1,7,1,7,1,1,1,5,2,6,5,5,2,5,6,5,5,6,6,2,3,3,2,3,3,5,6,5,6,6,1,4,1,1,1,1,1,1,3,3.79,14.305,104.335,3,-1,-1,0,-1,1,1,1,1,-1,-1,-1,1,-1,0,-1,1,0,-1,1,1,-1,-1,-1,2,3,1,1,1,1,1,2,2,3,10,1,1,2,2,3,-1,1,-1,1,0,0,1,1,1,0,0,-1,0,0,-1,0,1,1,1,0,-1,1,1,1,1,0,-1,1,-1,3,4,5,3,1,7,NA,35,2,NA,2,2,NA,3,4,5,1,1,1,1,3,1,1,711735,104.335
2020-06-24T13:12:20Z,2020-06-24T13:20:24Z,100,484,1,2020-06-24T13:20:25Z,2,5,4,3,6,2,5,6,4,3,3,7,4,6,5,6,7,5,4,3,5,7,6,4,5,3,5,6,7,4,4,5,6,3,2,6,5,2,3,4,5,7,4,3,6,6,6,4,7,4,5,5,4,6,5,5,4,7,2,3,4,3,4,4,3,4,3,2.797,51.082,52.004,24,-1,2,-1,0,-1,-1,0,2,0,0,-1,-1,0,-1,2,2,0,0,0,-1,0,-1,2,3,4,3,2,3,4,3,3,4,2,53,2,4,6,3,2,1,0,0,0,-1,1,1,-1,1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,-1,1,2,3,4,5,7,NA,35,0,NA,4,2,NA,3,6,5,3,3,4,3,2,1,1,555374,52.004
2020-06-24T13:06:12Z,2020-06-24T13:20:33Z,100,861,1,2020-06-24T13:20:33Z,1,5,3,4,1,4,4,1,1,1,1,6,1,4,1,1,5,2,5,1,1,5,1,4,2,5,1,1,1,4,2,4,3,3,2,3,4,3,4,4,2,4,4,4,2,3,4,3,4,3,4,3,4,3,3,2,3,2,4,1,3,3,1,2,1,4,1,9.496,10.326,104.211,2,0,0,0,0,1,-1,-1,0,1,0,-1,-1,0,-1,1,1,1,1,1,1,1,1,0,4,1,4,3,3,2,1,4,1,3,-74,1,1,6,4,6,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,0,3,3,2,1,3,13,NA,25,2,NA,8,2,NA,3,5,5,3,3,3,2,3,1,1,172534,104.211
2020-06-24T13:05:26Z,2020-06-24T13:20:34Z,100,907,1,2020-06-24T13:20:35Z,4,6,6,7,4,3,7,7,7,1,1,7,7,7,1,4,4,1,4,7,1,7,7,7,1,4,4,4,4,4,1,6,4,1,4,3,5,3,4,4,5,3,4,3,3,4,7,1,1,1,1,1,1,7,7,7,7,7,2,3,1,1,1,1,1,1,1,0,0,107.401,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,0,1,1,6,1,3,-1,1,0,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,5,7,NA,44,2,NA,2,1,NA,3,1,4,1,1,1,1,3,1,1,444760,107.401
2020-06-24T13:02:55Z,2020-06-24T13:21:14Z,100,1098,1,2020-06-24T13:21:14Z,3,4,4,4,4,2,6,4,6,2,2,5,3,6,2,5,4,2,4,5,4,4,2,3,4,4,4,3,5,3,5,3,5,5,5,5,2,6,6,6,3,5,4,5,4,5,3,2,3,3,2,2,2,6,6,6,6,6,1,3,1,1,2,1,1,1,1,0,0,107.852,0,-1,0,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,1,2,1,1,2,1,1,1,1,3,51,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,0,1,0,1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,1,1,0,0,2,3,1,2,4,7,NA,67,1,NA,1,1,NA,3,4,3,2,1,2,2,3,1,1,412798,107.852
2020-06-24T13:08:23Z,2020-06-24T13:21:18Z,100,775,1,2020-06-24T13:21:18Z,1,7,7,7,1,1,7,7,7,1,2,6,5,4,4,1,7,7,7,1,3,7,4,6,2,3,4,4,5,4,3,7,2,1,1,4,5,5,5,5,4,5,4,5,4,4,6,4,2,3,3,4,1,7,7,7,7,7,2,4,1,1,2,1,1,1,4,0,0,103.185,0,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,2,4,1,1,3,1,1,1,1,3,50,1,1,6,1,6,-1,-1,1,-1,0,-1,0,-1,1,1,1,-1,-1,1,1,0,-1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,1,3,4,2,2,3,2,NA,37,4,NA,2,2,NA,3,6,5,2,3,4,2,3,1,1,498857,103.185
2020-06-24T13:15:36Z,2020-06-24T13:21:20Z,100,344,1,2020-06-24T13:21:21Z,3,4,5,6,3,5,5,6,4,3,4,5,3,5,5,6,5,5,3,3,5,4,3,5,3,5,6,4,5,3,3,5,6,2,6,4,5,4,5,2,4,3,4,4,5,5,3,4,5,2,5,6,4,2,4,3,2,3,4,3,3,2,3,2,4,2,3,4.894,4.894,104.793,1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,2,-1,-1,-1,-1,-1,0,-1,-1,-1,4,3,4,3,3,3,3,3,3,2,50,1,1,3,1,1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,-1,2,2,2,2,1,7,NA,28,1,NA,2,2,NA,3,4,3,4,3,3,3,3,1,1,687193,104.793
2020-06-24T13:14:26Z,2020-06-24T13:21:31Z,100,425,1,2020-06-24T13:21:32Z,6,7,6,5,6,7,6,5,5,6,6,6,7,5,6,5,7,5,6,6,6,7,6,7,6,5,6,7,7,6,5,5,6,6,5,6,5,5,6,6,6,7,6,7,5,6,5,6,6,7,6,6,5,7,7,6,5,6,4,3,4,3,4,4,3,4,4,0,0,95.803,0,-1,0,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,2,0,-1,-1,0,-1,-1,4,4,3,3,3,4,4,3,3,4,56,2,4,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,3,4,4,4,3,7,NA,55,1,NA,1,2,NA,3,3,4,4,3,3,3,3,1,1,987779,95.803
2020-06-24T13:13:24Z,2020-06-24T13:22:02Z,100,517,1,2020-06-24T13:22:02Z,3,5,5,4,2,3,6,5,4,2,2,5,5,5,2,5,2,2,2,5,2,6,5,5,2,5,2,2,3,5,5,2,5,4,4,5,3,5,5,4,2,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,3,2,1,1,1,1,1,1,1,4.914,108.2,108.893,2,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,3,2,1,1,1,1,1,1,1,3,-28,1,1,3,1,3,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,3,2,3,2,1,2,NA,23,2,NA,2,2,NA,3,2,5,2,2,1,1,3,1,1,817909,108.893
2020-06-24T13:00:43Z,2020-06-24T13:22:09Z,100,1285,1,2020-06-24T13:22:09Z,4,3,3,2,5,4,6,5,5,3,3,5,5,5,4,6,4,3,3,5,3,6,6,5,4,5,3,2,4,5,4,3,5,4,6,5,2,5,6,4,2,5,5,6,5,4,3,4,6,3,5,4,3,5,6,5,5,4,4,2,2,3,2,4,1,3,1,12.468,12.468,118.984,1,2,2,2,0,0,1,0,-1,2,0,2,0,-1,0,-1,0,1,-1,-1,1,-1,1,2,4,1,3,4,3,4,1,4,1,3,0,2,1,4,3,2,-1,1,1,0,1,1,1,1,1,1,-1,0,1,1,1,0,1,-1,-1,1,0,-1,-1,1,0,1,1,1,0,2,3,1,1,4,7,NA,29,1,NA,4,1,NA,3,5,5,1,1,1,1,3,1,1,506440,118.984
2020-06-24T13:00:13Z,2020-06-24T13:22:27Z,100,1334,1,2020-06-24T13:22:28Z,1,7,7,7,1,1,7,5,7,1,1,7,7,5,1,4,7,1,6,1,1,7,1,4,1,1,7,1,4,1,1,7,1,1,1,4,5,3,4,4,3,2,4,4,4,5,4,4,4,4,4,4,4,1,1,1,1,1,4,2,3,2,1,1,1,5,1,11.769,11.769,109.163,1,2,2,2,2,2,1,1,1,1,-1,-1,1,2,2,-1,2,1,1,0,1,1,1,1,5,1,3,4,1,3,1,5,2,2,0,1,1,6,6,6,-1,1,-1,-1,0,-1,1,-1,1,0,1,-1,-1,0,-1,-1,0,1,-1,-1,-1,1,1,1,1,1,-1,0,0,1,2,1,1,4,3,NA,36,0,NA,2,1,NA,3,8,3,5,4,2,1,3,1,1,897111,109.163
2020-06-24T13:12:35Z,2020-06-24T13:22:30Z,100,594,1,2020-06-24T13:22:30Z,1,1,7,7,1,1,7,7,7,1,7,1,1,1,7,7,5,1,4,7,5,1,1,1,5,7,1,1,1,7,5,5,5,5,5,7,2,7,7,7,1,7,7,7,7,7,3,5,5,5,5,4,5,4,4,4,4,4,5,1,2,5,1,2,1,2,1,0,0,106.671,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,5,1,2,5,1,2,1,2,1,3,-50,1,1,6,1,6,-1,1,1,-1,-1,-1,1,1,1,0,1,-1,-1,0,-1,1,0,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,4,3,NA,46,0,NA,1,2,NA,3,8,3,5,5,2,2,3,1,1,881668,106.671
2020-06-24T12:58:58Z,2020-06-24T13:22:44Z,100,1426,1,2020-06-24T13:22:45Z,4,3,4,4,3,3,2,2,3,6,4,5,4,5,5,6,6,6,6,5,6,6,2,2,6,5,6,2,2,6,6,4,5,5,6,6,5,6,6,6,4,5,4,5,4,4,5,6,6,6,6,6,5,4,4,4,5,4,3,2,2,2,2,2,3,2,2,53.987,108.146,110.241,8,0,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,4,4,3,3,2,3,25,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,2,3,1,NA,46,1,NA,4,1,NA,3,7,5,3,4,4,3,3,1,1,939496,110.241
2020-06-24T13:07:01Z,2020-06-24T13:23:42Z,100,1001,1,2020-06-24T13:23:43Z,1,7,7,7,1,1,7,7,6,1,1,7,7,6,1,1,7,5,6,2,1,7,6,7,1,5,3,1,3,4,3,5,3,2,2,5,3,5,5,4,2,5,5,4,4,5,7,1,1,1,1,1,5,3,3,3,3,3,3,2,1,1,1,1,1,2,1,3.893,106.122,109.51,3,0,-1,0,0,1,1,1,1,-1,-1,-1,-1,0,0,-1,0,1,-1,-1,1,1,1,1,4,1,1,2,1,1,1,3,1,3,-50,1,1,6,4,6,-1,1,-1,-1,1,-1,1,1,1,0,1,-1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,2,2,5,2,1,47,NA,36,2,NA,2,2,NA,3,5,5,1,4,1,1,3,1,1,720076,109.51
2020-06-24T13:13:53Z,2020-06-24T13:23:47Z,100,593,1,2020-06-24T13:23:47Z,5,6,5,6,5,6,5,6,5,5,5,4,4,5,4,6,5,4,6,4,5,5,6,4,5,4,4,6,6,5,4,6,6,5,4,5,4,6,6,4,5,4,6,4,5,4,4,4,4,5,5,5,5,5,5,4,6,4,3,2,3,4,2,4,3,2,3,9.453,9.453,105.629,1,0,0,0,2,0,2,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1,1,1,-1,-1,4,3,4,4,3,3,4,3,4,3,64,3,4,3,4,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,1,-1,1,1,2,1,4,7,NA,61,2,NA,1,2,NA,3,6,5,3,2,4,2,3,1,1,507713,105.629
2020-06-24T13:07:23Z,2020-06-24T13:23:52Z,100,988,1,2020-06-24T13:23:52Z,2,5,4,6,2,6,5,2,2,6,5,5,4,2,5,5,5,2,5,6,6,5,2,5,6,5,2,3,2,5,5,5,6,6,5,5,2,5,6,6,2,6,7,5,5,6,2,6,5,5,5,5,2,5,5,5,5,5,4,1,1,2,2,1,1,1,1,28.009,28.009,105.081,1,0,2,0,1,2,1,0,0,1,2,0,2,2,0,1,-1,2,1,2,1,1,1,2,4,1,2,2,1,2,1,3,1,3,-41,1,1,3,3,4,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,1,1,2,2,1,4,7,NA,27,2,NA,4,1,NA,3,6,5,2,2,1,1,3,1,1,883985,105.081
2020-06-24T12:54:59Z,2020-06-24T13:23:54Z,100,1734,1,2020-06-24T13:23:54Z,2,3,5,3,2,3,6,4,4,2,2,5,4,3,3,4,1,2,2,4,3,7,4,4,2,6,3,1,2,7,1,6,2,3,2,1,4,2,3,3,3,4,5,5,4,6,5,3,4,3,3,2,3,6,6,6,7,5,4,1,1,3,1,1,1,1,1,0.358,0.358,107.856,1,0,2,0,2,-1,1,1,1,2,0,2,0,2,2,0,-1,1,-1,-1,1,-1,1,0,4,1,4,5,1,2,1,1,1,4,-10,1,1,6,3,4,-1,0,-1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,0,1,-1,0,1,0,1,1,1,1,1,3,2,2,1,3,7,NA,27,1,NA,4,2,NA,3,5,5,1,1,1,1,3,1,1,277850,107.856
2020-06-24T13:16:30Z,2020-06-24T13:23:59Z,100,449,1,2020-06-24T13:24:00Z,2,6,6,5,1,1,6,7,6,1,1,7,7,7,1,6,4,1,2,6,2,6,4,4,2,6,3,1,3,5,7,2,7,7,5,7,2,6,6,7,2,7,6,6,7,6,2,3,3,3,3,3,1,6,6,6,6,6,4,1,2,4,3,2,1,4,1,1.222,2.035,2.364,2,2,2,2,2,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,0,1,-1,1,1,4,1,3,4,2,4,1,4,1,5,-60,1,1,6,1,2,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,-1,1,1,3,2,2,1,3,3,NA,30,2,NA,2,2,NA,3,4,3,4,4,1,1,3,3,1,959356,2.364
2020-06-24T13:05:13Z,2020-06-24T13:24:08Z,100,1134,1,2020-06-24T13:24:08Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,5,4,3,4,5,2,7,1,1,1,1,6,1,2,2,3,3,3,4,3,5,7,1,1,1,1,1,7,1,1,1,1,1,5,1,1,5,1,1,1,1,1,8.675,8.675,104.093,1,2,-1,2,2,-1,1,1,1,1,2,2,0,2,-1,1,-1,1,1,1,1,2,1,2,5,1,2,5,1,2,1,1,1,1,-25,1,1,6,2,2,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,0,1,4,1,4,3,7,NA,47,3,NA,4,1,NA,3,3,7,1,1,1,1,3,1,1,952688,104.093
2020-06-24T12:58:15Z,2020-06-24T13:24:26Z,100,1570,1,2020-06-24T13:24:27Z,7,1,3,7,6,4,3,5,1,5,1,6,3,4,5,6,3,3,5,5,5,6,2,2,7,5,7,2,2,5,5,6,4,3,6,5,4,6,6,5,2,7,5,5,3,6,1,5,3,3,4,3,2,5,3,3,5,3,4,4,3,3,2,4,4,4,3,0,0,22.565,0,0,0,2,0,2,0,0,0,2,0,2,0,0,2,2,0,0,0,2,-1,1,1,-1,4,4,5,4,2,4,4,2,1,4,51,4,4,4,4,3,-1,0,1,1,1,-1,-1,1,1,0,-1,-1,0,-1,1,-1,-1,0,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,2,2,3,2,1,7,NA,27,2,NA,2,2,NA,3,5,5,4,3,4,4,3,1,1,796675,22.565
2020-06-24T13:07:00Z,2020-06-24T13:25:05Z,100,1084,1,2020-06-24T13:25:05Z,1,5,7,6,1,2,5,6,6,1,3,5,5,3,3,3,6,3,3,5,4,4,3,4,4,5,4,2,2,6,5,6,5,3,4,6,2,6,6,6,1,5,5,6,5,5,1,3,4,5,4,4,1,5,5,6,5,5,4,2,1,2,3,1,1,1,1,0,0,103.73,0,2,2,2,2,2,0,0,0,0,2,2,2,2,2,2,-1,-1,1,1,1,1,1,1,5,2,2,4,3,2,2,2,1,3,1,1,1,6,1,1,-1,1,1,1,1,-1,1,0,1,1,1,-1,0,1,1,-1,-1,0,1,-1,-1,1,1,1,1,1,1,1,1,2,3,2,2,3,7,NA,59,1,NA,1,1,NA,3,11,7,2,2,4,1,3,1,1,258866,103.73
2020-06-24T13:06:23Z,2020-06-24T13:25:23Z,100,1140,1,2020-06-24T13:25:24Z,1,6,4,6,2,1,6,4,6,1,3,5,3,2,2,3,7,1,6,2,1,7,7,7,1,5,3,3,7,3,1,6,2,1,2,1,6,2,2,1,7,3,2,1,2,2,5,1,1,1,1,1,6,1,1,1,3,1,5,1,1,2,1,1,1,1,1,0,0,108.204,0,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,3,1,1,3,1,1,1,1,1,3,-13,1,1,3,4,1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,2,3,2,3,1,7,NA,24,2,NA,4,2,NA,3,1,3,1,1,1,1,3,1,1,387270,108.204
2020-06-24T13:13:03Z,2020-06-24T13:26:05Z,100,782,1,2020-06-24T13:26:06Z,1,4,6,7,1,2,6,4,5,4,3,6,3,1,3,3,6,4,4,3,4,7,5,4,4,7,1,1,3,7,3,6,3,4,2,7,1,7,7,7,3,5,6,6,6,5,6,3,4,4,4,4,6,3,4,4,3,3,5,1,1,2,1,1,1,1,1,3.821,3.821,105.147,1,0,0,2,0,2,0,1,-1,2,2,2,2,2,2,2,2,0,-1,2,1,1,1,0,5,1,3,3,1,2,1,2,1,4,-25,1,1,6,1,4,0,1,-1,1,0,-1,1,1,1,0,1,-1,1,-1,-1,1,1,1,-1,-1,0,1,1,1,1,1,-1,1,-1,4,2,4,1,4,7,NA,30,2,NA,4,2,NA,3,11,5,1,2,1,1,3,1,1,513339,105.147
2020-06-24T13:09:19Z,2020-06-24T13:26:41Z,100,1041,1,2020-06-24T13:26:42Z,2,5,5,5,2,3,5,4,3,4,3,5,3,4,3,5,2,2,2,4,4,5,4,4,3,6,2,2,2,5,5,3,5,5,5,6,2,6,6,6,2,6,6,6,6,6,3,4,4,4,4,4,2,5,5,5,5,4,3,1,1,1,1,2,1,1,1,1.206,8.24,9.515,5,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,2,1,1,1,6,3,3,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,1,0,1,0,-1,-1,1,1,1,1,-1,-1,1,-1,2,1,2,1,2,7,NA,31,2,NA,4,1,NA,3,2,2,2,2,2,2,3,1,1,902893,9.515
