start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time,bad_policy_iraq,bad_policy_bailouts,bad_policy_offshore,bad_policy_covid19_relief,bad_policy_corps,bad_policy_charity,bad_policy_gov,bad_policy_community,idealism_community,idealism_elites,idealism_police,idealism_all,blm_support_t1,blm_support_t2,positive_affect,elevation,somatic,prosocial_motives,folk_affect,tactics,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,condition,parties,major_parties
2020-06-24T12:53:03Z,2020-06-24T13:04:38Z,100,694,1,2020-06-24T13:04:38Z,1,7,7,7,1,1,7,7,7,1,1,6,6,5,1,2,7,5,6,1,1,7,4,5,3,1,4,5,6,1,1,7,1,1,1,3,6,4,3,3,5,3,3,4,3,3,7,1,1,1,1,1,5,3,2,3,3,3,1,5,1,1,1,1,1,1,3,0,0,102.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,5,1,1,1,1,1,1,4,3,-15,1,1,1,1,5,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,1,-1,-1,-1,-1,0,-1,-1,-1,1,1,3,2,2,3,7,NA,37,1,NA,4,2,NA,3,3,5,1,1,1,1,3,1,1,147924,102.572,7,7,6.2,6.2,5.6,5.8,7,5,3.1666666666666665,1,2.8333333333333335,2.3333333333333335,2.111111111111111,2,0,0,0,0,0,1.8,0.3,-0.3333333333333333,0.5714285714285714,0.10344827586206896,BLM,Republican,Republican
2020-06-24T12:30:38Z,2020-06-24T13:05:02Z,100,2064,1,2020-06-24T13:05:03Z,1,1,7,7,1,1,7,7,7,1,1,7,7,4,1,6,1,1,1,6,1,7,7,7,1,7,1,1,1,7,1,7,1,1,1,7,1,7,7,7,1,7,7,7,7,7,6,3,3,3,3,3,1,7,7,7,7,7,4,1,1,3,3,1,1,1,1,11.195,11.195,108.368,1,2,2,2,2,2,2,0,2,3,3,3,3,3,3,3,1,0,0,1,0,0,0,0,4,1,1,3,3,3,1,1,1,3,0,1,1,5,1,5,1,1,1,1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,0,-1,2,2,1,1,2,7,NA,40,2,NA,1,1,NA,3,9,5,2,1,1,1,3,1,1,687944,108.368,5.8,7,6.4,1.4,7,1,7,1,7,2.8333333333333335,7,5.611111111111111,3.111111111111111,3.3333333333333335,0.5,2.3333333333333335,1.5,2,3,2.6,-1,-0.16666666666666666,0,-0.41379310344827586,BLM,Democrat,Democrat
2020-06-24T12:50:11Z,2020-06-24T13:05:18Z,100,906,1,2020-06-24T13:05:18Z,1,7,7,7,1,1,7,4,4,3,2,6,7,2,1,2,7,7,7,2,4,5,4,5,4,7,1,1,1,7,1,7,1,1,1,5,3,5,5,5,1,6,6,6,6,6,4,2,3,2,3,2,2,7,7,7,7,7,4,3,1,5,3,1,1,5,1,0,0,107.65,0,3,3,3,3,3,3,0,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,4,1,1,5,3,1,1,5,1,5,0,1,1,5,1,5,1,1,1,1,1,-1,1,1,1,1,1,1,1,0,1,-1,0,1,1,1,-1,1,1,1,0,1,1,0,1,4,5,4,1,1,7,NA,34,2,NA,4,2,NA,3,5,5,1,5,5,1,3,1,1,749080,107.65,7,5.4,5.6,6.6,4.4,1,7,3,6.166666666666667,2.6666666666666665,6.833333333333333,5.222222222222222,3.5555555555555554,3.7777777777777777,0,2.7333333333333334,2,3,3,2.6,-0.2,0.16666666666666666,-0.14285714285714285,-0.034482758620689655,BLM,Democrat,Democrat
2020-06-24T12:52:31Z,2020-06-24T13:05:20Z,100,768,1,2020-06-24T13:05:20Z,1,7,6,7,1,1,7,7,7,1,1,7,7,7,1,2,7,4,5,3,1,6,6,6,1,4,4,4,5,4,4,5,4,3,3,5,2,5,5,5,3,5,5,4,5,5,6,2,2,2,2,2,2,5,6,2,6,5,1,5,1,1,1,1,1,1,1,7.577,8.929,197.959,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,5,1,1,1,1,1,1,1,1,15,1,1,3,1,3,0,-1,0,1,0,-1,1,-1,0,0,-1,0,0,0,0,0,-1,0,-1,1,0,0,-1,0,1,1,0,-1,1,3,3,3,2,2,7,NA,42,1,NA,2,2,NA,3,5,4,1,1,1,1,3,1,1,819072,197.959,6.8,7,7,5.4,6.4,4.2,4.6,2.8,4.833333333333333,2,5,3.9444444444444446,2.3333333333333335,2.3333333333333335,0,0,0,0,0,1.8,0.1,0.08333333333333333,0.5714285714285714,0.20689655172413793,BLM,Republican,Republican
2020-06-24T12:52:42Z,2020-06-24T13:05:26Z,100,763,1,2020-06-24T13:05:26Z,2,4,5,6,1,2,6,4,6,4,2,4,5,6,1,7,1,1,2,7,2,6,4,6,3,6,3,1,2,6,5,3,6,4,5,5,3,5,5,4,4,5,5,4,5,4,4,2,4,4,4,3,4,3,4,2,3,3,4,1,2,5,1,2,1,3,1,18.846,18.846,108.184,1,3,3,3,2,2,0,0,1,3,3,3,3,3,3,3,1,1,0,1,0,1,0,3,5,1,4,4,1,2,1,3,1,5,-50,1,1,5,3,5,-1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,0,1,1,0,-1,-1,1,1,1,1,1,0,0,1,3,3,5,1,2,2,NA,21,2,NA,2,1,NA,3,5,5,4,3,1,1,3,1,1,616930,108.184,5.6,5.2,5.6,1.2,5.4,2,3,3.2,4.5,3.5,3.1666666666666665,3.7222222222222223,4,4.222222222222222,0.75,2.3333333333333335,0.75,2.75,3,3,-0.8,-0.5,-0.2857142857142857,-0.5517241379310345,BLM,Democrat,Democrat
2020-06-24T12:29:07Z,2020-06-24T13:05:29Z,100,2182,1,2020-06-24T13:05:30Z,1,4,4,5,1,2,7,6,4,1,2,5,2,2,1,5,4,1,3,5,2,7,4,7,2,4,4,4,4,4,6,2,5,5,6,5,5,6,6,6,6,5,6,6,6,6,4,4,5,4,4,4,7,7,7,7,7,7,3,2,1,1,1,2,1,1,1,9.638,9.638,180.155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,2,1,1,1,25,1,1,4,1,1,0,1,1,1,1,-1,1,1,1,1,1,0,1,0,1,0,0,1,-1,0,0,1,1,1,1,1,0,0,0,2,2,1,1,4,7,NA,33,0,NA,2,2,NA,3,11,5,2,3,2,1,3,1,1,520713,180.155,5.4,6,4.4,2.8,6,4,2.4,2.8,5.166666666666667,4.166666666666667,6,5.111111111111111,3,2.7777777777777777,0,0.06666666666666667,0,0,0.14285714285714285,1.6,-0.5,0.16666666666666666,-0.2857142857142857,-0.1724137931034483,BLM,Independent,Independent
2020-06-24T12:50:01Z,2020-06-24T13:06:26Z,100,984,1,2020-06-24T13:06:26Z,1,7,7,7,1,1,7,7,7,1,4,7,7,7,2,3,7,4,7,3,1,7,7,7,1,4,4,4,4,4,3,2,3,4,2,4,2,4,4,4,2,6,6,5,6,6,7,2,1,1,1,1,3,5,5,4,5,5,3,1,1,1,1,1,1,1,1,0,0,105.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,2,-30,5,5,5,5,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,2,7,NA,35,2,NA,4,2,NA,3,8,3,1,1,1,1,3,1,1,538808,105.102,7,7,6.2,5.6,7,4,4.4,3.6,5.833333333333333,1.1666666666666667,4.833333333333333,3.9444444444444446,3,3,0,0,0,0,0,5,-1,-1,-0.7142857142857143,-0.9310344827586207,BLM,Democrat,Democrat
2020-06-24T12:47:51Z,2020-06-24T13:06:36Z,100,1125,1,2020-06-24T13:06:37Z,1,3,2,6,2,2,5,3,4,2,2,5,3,6,2,4,5,2,5,3,3,6,2,4,2,5,4,2,3,6,6,2,6,5,6,6,2,6,6,6,2,5,6,4,6,6,3,3,4,4,4,4,2,6,6,6,6,5,4,1,1,1,1,1,1,1,1,0,0,105.885,0,2,2,3,2,2,0,0,1,3,3,3,3,3,3,3,2,2,2,2,0,0,0,0,4,1,1,3,1,3,1,2,1,3,-25,1,1,2,2,1,0,1,-1,1,1,-1,1,1,1,1,0,-1,0,0,0,1,0,0,-1,-1,0,0,0,1,1,1,0,0,0,2,2,2,1,3,2,NA,47,0,NA,2,2,NA,3,5,8,1,1,1,1,3,1,1,211021,105.885,4.8,4.8,5.2,4.2,4.6,2.8,2.2,2,5.5,4,5.833333333333333,5.111111111111111,3.111111111111111,3.6666666666666665,2,2.2,0.75,2.25,3,1.4,-0.4,0,-0.5714285714285714,-0.27586206896551724,BLM,Independent,Independent
2020-06-24T12:55:01Z,2020-06-24T13:07:02Z,100,721,1,2020-06-24T13:07:03Z,3,7,5,7,1,3,7,5,3,2,5,7,3,4,2,3,7,4,5,4,3,7,3,5,2,6,4,1,3,5,2,7,2,3,2,4,2,4,3,4,5,4,3,4,3,4,4,4,4,3,4,4,5,4,4,4,4,4,4,2,1,2,1,1,1,1,1,0,0,104.827,0,2,1,1,1,0,0,0,0,1,2,2,1,2,1,1,1,1,0,0,0,0,0,1,5,2,1,2,1,1,1,1,1,3,-50,1,1,5,2,3,0,1,-1,1,-1,-1,1,1,1,0,1,-1,0,-1,-1,0,1,1,0,0,-1,1,1,1,1,-1,-1,1,-1,5,4,3,2,2,2,NA,39,2,NA,2,2,NA,3,3,7,2,5,1,1,3,1,1,710672,104.827,6.2,5.2,4.6,5,5.2,2.6,6,3.8,3.5,3.8333333333333335,3.8333333333333335,3.7222222222222223,3.111111111111111,3.2222222222222223,0.5,1,0,1.25,1.4285714285714286,2.4,-0.9,-0.5833333333333334,-1,-0.7931034482758621,BLM,Democrat,Democrat
2020-06-24T12:38:27Z,2020-06-24T13:07:12Z,100,1724,1,2020-06-24T13:07:12Z,2,5,5,6,2,3,5,4,4,3,1,7,7,7,1,5,3,2,3,5,2,6,5,5,2,4,3,2,3,4,4,3,6,4,6,4,2,4,4,4,3,5,5,5,5,6,5,3,3,2,3,2,2,6,6,4,6,5,2,3,1,1,2,1,1,1,2,0,0,109.135,0,1,1,2,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,2,1,1,2,1,1,1,1,3,0,1,1,4,1,2,1,1,0,-1,1,-1,1,0,1,1,1,-1,1,0,1,0,-1,-1,-1,1,0,-1,-1,-1,0,1,1,-1,0,1,4,2,2,1,7,NA,62,1,NA,4,1,NA,3,5,5,2,2,2,1,3,1,1,873332,109.135,5.6,4.6,7,2.8,5.6,3.2,3,3.6,5.166666666666667,2.6666666666666665,5.5,4.444444444444445,2.4444444444444446,2.7777777777777777,0,0.7333333333333333,0.25,1,0.8571428571428571,1.8,0.6,0.3333333333333333,0,0.3448275862068966,BLM,Republican,Republican
2020-06-24T12:57:03Z,2020-06-24T13:07:32Z,100,629,1,2020-06-24T13:07:33Z,1,7,6,5,1,1,7,6,7,1,1,7,1,1,1,1,7,6,7,1,2,6,6,6,2,3,6,4,5,3,1,7,1,1,1,6,1,6,6,6,1,6,6,6,6,6,6,1,1,1,1,1,6,1,1,1,1,1,4,1,1,3,3,1,1,1,1,6.34,6.34,112.943,1,2,2,2,2,0,0,0,0,2,2,2,2,2,2,2,2,0,0,2,0,1,0,1,4,1,2,3,1,2,1,2,1,3,-75,5,5,5,5,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,2,3,1,2,3,7,NA,38,2,NA,2,2,NA,3,4,7,2,2,1,1,3,1,1,577567,112.943,6.4,6.8,4.6,6.8,6,5,7,1.8,6.166666666666667,1.1666666666666667,1.1666666666666667,2.8333333333333335,3.111111111111111,3.6666666666666665,1,1.4666666666666666,0,2,2,5,-1,-0.8333333333333334,-0.7142857142857143,-0.8620689655172413,BLM,Democrat,Democrat
2020-06-24T12:53:50Z,2020-06-24T13:07:53Z,100,842,1,2020-06-24T13:07:54Z,1,4,7,7,1,1,7,7,7,1,1,7,7,7,1,4,3,2,2,3,1,7,7,7,1,2,6,6,6,2,2,6,1,1,1,6,2,6,6,6,5,2,2,2,2,2,7,1,1,1,1,1,6,2,2,2,2,2,4,2,1,1,1,1,1,1,1,6.241,8.663,103.925,3,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,4,1,1,1,1,1,1,1,1,3,-75,3,3,5,3,5,-1,1,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,2,4,1,5,2,7,NA,46,2,NA,4,1,NA,3,11,5,1,2,1,1,3,1,1,108697,103.925,6.4,7,7,3.2,7,6,6.6,2,2.1666666666666665,1,2,1.7222222222222223,3,3.111111111111111,0,0.6,0,0.5,1,3.8,0,-0.8333333333333334,-0.42857142857142855,-0.4482758620689655,BLM,Democrat,Democrat
2020-06-24T12:42:58Z,2020-06-24T13:08:03Z,100,1505,1,2020-06-24T13:08:04Z,1,6,6,4,1,3,5,4,5,4,4,4,6,6,2,6,7,2,3,6,5,6,3,5,6,6,5,2,4,6,5,5,3,5,4,6,6,5,6,5,5,5,6,6,6,5,5,5,4,5,4,6,6,5,4,4,5,5,4,1,4,4,1,4,1,4,1,9.586,9.586,107.801,1,2,2,2,2,2,0,0,1,2,3,3,3,3,3,3,2,2,0,2,0,1,0,3,4,1,4,4,1,4,4,4,1,4,-50,1,1,4,1,3,-1,1,1,1,-1,1,1,1,1,1,-1,1,0,1,-1,0,1,1,-1,1,-1,1,1,1,0,1,-1,1,-1,4,4,1,2,3,7,NA,31,2,NA,1,2,NA,3,7,5,1,1,2,2,3,1,1,855704,107.801,6,4.6,5.2,3.2,3.8,3,4,3.2,5.166666666666667,4.5,4.166666666666667,4.611111111111111,4.444444444444445,4.111111111111111,1.5,2.066666666666667,0.75,2,2.857142857142857,2,-0.5,0.16666666666666666,-0.7142857142857143,-0.27586206896551724,BLM,Democrat,Democrat
2020-06-24T12:56:56Z,2020-06-24T13:08:25Z,100,688,1,2020-06-24T13:08:25Z,2,6,6,6,2,3,6,2,2,3,2,6,5,5,2,3,6,3,4,5,2,6,4,5,3,6,3,1,2,7,2,6,2,3,2,6,2,6,6,6,2,5,5,5,5,5,2,4,4,4,4,5,3,4,4,4,3,4,4,2,1,1,1,1,1,3,1,8.635,8.635,103.928,1,1,2,1,1,0,0,0,0,2,1,2,1,2,2,2,2,2,2,2,0,1,0,2,4,2,2,2,1,1,1,3,1,3,-20,1,1,5,2,5,-1,1,0,1,0,-1,1,1,1,0,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,0,-1,0,0,4,2,3,1,2,47,NA,36,2,NA,1,2,NA,3,9,5,1,4,2,2,3,1,1,608049,103.928,6,4,5.6,4.2,5.2,1.8,5.8,2,5.166666666666667,4.5,4,4.555555555555555,3.2222222222222223,3.4444444444444446,2,1.1333333333333333,0,1.25,1.7142857142857142,2.8,-0.8,-0.4166666666666667,-0.5714285714285714,-0.5862068965517241,BLM,Democrat,Democrat
2020-06-24T12:55:18Z,2020-06-24T13:08:34Z,100,795,1,2020-06-24T13:08:35Z,2,4,6,4,1,2,6,5,4,2,3,4,3,3,2,4,2,2,2,4,4,6,2,2,2,4,4,2,2,4,5,2,5,5,5,4,2,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,2,6,6,6,6,6,1,3,1,1,1,1,1,1,1,5.738,7.061,106.254,2,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,2,0,0,0,0,0,2,1,1,1,1,1,1,1,1,3,0,1,1,3,1,1,-1,0,1,1,1,-1,1,1,1,1,0,-1,1,1,0,0,-1,-1,-1,0,-1,-1,0,-1,1,1,1,0,1,1,1,1,1,4,4,NA,27,0,NA,5,2,NA,3,11,2,3,2,1,1,3,1,1,664017,106.254,5.4,5.4,4.2,2.8,4,3.2,2.8,3.6,4.166666666666667,4.166666666666667,6,4.777777777777778,2.5555555555555554,2.888888888888889,1,0.3333333333333333,0,0,0.7142857142857143,1.4,0.3,0,0.14285714285714285,0.13793103448275862,BLM,Independent,Independent
2020-06-24T12:28:05Z,2020-06-24T13:08:54Z,100,2448,1,2020-06-24T13:08:54Z,1,1,3,4,1,4,1,4,3,3,1,1,7,7,1,4,1,2,4,4,1,7,5,5,1,3,7,4,4,1,3,7,5,1,4,4,5,4,5,5,3,4,4,3,4,4,7,1,1,1,1,1,4,3,3,3,3,3,2,3,1,1,1,1,1,1,1,5.308,30.039,105.149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,1,1,1,1,1,1,2,0,1,1,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,0,0,-1,0,1,0,-1,1,3,3,1,2,2,7,NA,50,1,NA,2,1,NA,3,4,4,1,1,1,1,3,1,1,513012,105.149,4.4,3.4,5.8,3,6.2,5.4,5.2,3.8,4,1,3.1666666666666665,2.7222222222222223,2.6666666666666665,2.5555555555555554,0,0,0,0,0,1,0.3,0.08333333333333333,0.2857142857142857,0.20689655172413793,BLM,Republican,Republican
2020-06-24T12:57:32Z,2020-06-24T13:09:12Z,100,699,1,2020-06-24T13:09:13Z,1,7,7,7,1,1,7,7,7,1,1,7,5,7,1,1,7,6,7,1,1,7,5,6,1,4,5,4,4,4,1,7,1,1,1,2,5,2,2,3,2,4,5,4,5,5,7,1,2,1,2,1,5,4,4,2,4,3,5,2,3,3,1,4,1,4,1,0,0,105.213,0,3,3,3,3,2,0,0,2,3,3,3,3,3,3,3,3,1,1,3,0,1,0,2,5,1,3,4,1,4,1,4,1,2,-60,1,1,5,5,5,-1,1,-1,1,-1,-1,1,1,1,0,1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,1,1,-1,-1,1,0,2,2,1,1,3,7,NA,30,0,NA,1,2,NA,3,8,5,2,3,3,1,3,1,1,188839,105.213,7,7,6.6,6.8,6.4,4.2,7,5.6,4.833333333333333,1.3333333333333333,3.3333333333333335,3.1666666666666665,4.222222222222222,4.444444444444445,2,2.466666666666667,1,3,3,3.4,-0.8,-0.9166666666666666,-0.8571428571428571,-0.8620689655172413,BLM,Independent,Independent
2020-06-24T12:49:48Z,2020-06-24T13:09:21Z,100,1172,1,2020-06-24T13:09:21Z,6,3,3,4,7,4,5,2,7,4,6,6,2,3,5,6,4,2,2,3,6,7,7,6,5,7,6,2,6,6,3,7,6,5,5,5,3,3,6,3,2,4,5,4,6,5,1,6,6,7,5,6,2,4,6,6,3,6,4,4,5,2,3,2,2,4,1,14.57,14.57,108.074,1,3,2,2,2,0,0,1,0,2,2,3,3,2,3,2,3,2,2,3,0,0,0,0,4,3,4,4,4,5,4,2,4,4,57,3,1,5,4,4,1,1,-1,-1,1,-1,0,-1,1,1,1,1,-1,1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,2,1,1,2,5,7,NA,26,2,NA,2,1,NA,3,5,5,4,3,3,4,3,1,1,499780,108.074,2.6,4.4,3.2,3,5,3.4,4,3.6,5,6.166666666666667,5.166666666666667,5.444444444444445,3.4444444444444446,3.111111111111111,2.5,1.8,0.25,2.25,2.4285714285714284,3.4,-0.1,0,0,-0.034482758620689655,BLM,Democrat,Democrat
2020-06-24T12:39:11Z,2020-06-24T13:09:34Z,100,1823,1,2020-06-24T13:09:35Z,1,7,7,7,1,1,7,7,7,1,1,7,6,7,1,3,7,5,7,3,2,7,4,6,2,5,4,1,2,5,2,7,2,1,1,6,2,5,4,4,2,6,5,5,5,6,5,1,2,2,2,1,6,2,4,2,3,4,5,1,1,2,1,1,1,2,1,7.041,11.015,106.707,3,1,2,2,1,2,1,0,3,2,2,3,1,3,3,3,2,0,0,3,0,0,0,1,5,1,1,3,1,1,1,3,1,2,-80,2,3,5,4,5,-1,1,-1,0,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,1,1,0,1,-1,-1,1,1,1,1,0,-1,0,-1,5,3,5,2,1,2,NA,26,3,NA,1,2,NA,3,7,4,1,4,1,1,3,1,1,867664,106.707,7,7,6.8,5.8,5.8,2.6,6.6,3,5.5,1.8333333333333333,2.8333333333333335,3.388888888888889,3.4444444444444446,3.6666666666666665,1.25,1.9333333333333333,1.5,1.5,2.4285714285714284,3.8,-0.9,-0.75,-0.8571428571428571,-0.8275862068965517,BLM,Green,NA
2020-06-24T13:01:19Z,2020-06-24T13:09:56Z,100,516,1,2020-06-24T13:09:56Z,2,4,6,6,1,2,6,5,6,3,4,5,4,4,2,3,7,5,6,3,2,7,5,7,2,4,5,3,4,4,1,7,2,1,1,5,4,2,4,3,3,5,4,5,4,4,7,1,2,1,2,2,6,3,3,3,3,4,5,1,2,4,1,5,1,5,1,3.637,31.244,104.077,4,3,2,2,2,2,0,2,2,1,2,1,2,3,1,3,2,0,0,2,0,1,0,3,5,1,2,4,1,5,1,5,1,2,-77,1,1,5,5,3,-1,1,0,1,-1,-1,1,0,1,-1,1,-1,0,-1,-1,0,1,0,1,-1,-1,1,1,1,1,-1,-1,-1,1,4,4,3,2,2,7,NA,30,2,NA,1,1,NA,3,4,3,2,4,1,1,3,1,1,625968,104.077,5.8,5.6,4.6,5.6,6.2,4,6.8,4.4,4.5,1.5,3,3,4.555555555555555,4.555555555555555,1,1.8666666666666667,1.5,2.25,1.8571428571428572,3,-0.9,-0.8333333333333334,-0.14285714285714285,-0.6896551724137931,BLM,Democrat,Democrat
2020-06-24T12:51:14Z,2020-06-24T13:10:47Z,100,1172,1,2020-06-24T13:10:47Z,4,4,4,4,4,2,5,5,5,2,1,4,5,5,1,6,2,1,1,6,4,6,3,3,5,6,1,1,1,7,6,2,5,5,4,6,1,6,6,6,1,6,6,6,6,7,3,4,4,5,4,5,1,7,7,7,7,7,2,3,1,1,1,1,1,1,1,0,0,105.632,0,1,2,3,1,2,2,2,2,2,3,3,2,3,2,2,0,0,0,0,0,0,0,1,3,1,1,1,1,2,1,1,1,2,1,1,1,5,1,2,0,1,1,-1,1,-1,1,0,1,1,0,1,0,0,1,0,0,-1,-1,0,0,-1,-1,-1,0,1,1,0,0,5,5,5,2,3,7,NA,28,1,NA,2,1,NA,3,6,2,2,2,2,1,3,1,1,172119,105.632,4,5.4,5.6,1.6,3.8,1.2,2.8,1.8,6.333333333333333,4.5,7,5.944444444444445,2.6666666666666665,3.111111111111111,0,2.1333333333333333,2,1.75,2.4285714285714284,2,0.5,0.4166666666666667,-0.14285714285714285,0.3103448275862069,BLM,Republican,Republican
2020-06-24T13:02:24Z,2020-06-24T13:11:25Z,100,540,1,2020-06-24T13:11:25Z,6,6,7,5,5,7,5,6,6,6,6,7,5,7,7,6,7,7,5,6,6,5,6,7,7,6,6,5,7,7,5,6,6,5,7,7,5,7,6,6,7,5,6,5,6,7,6,6,7,5,6,5,7,7,7,6,6,5,5,3,4,4,5,5,2,5,4,0,0,106.462,0,2,2,1,2,3,2,1,2,1,1,2,1,2,2,2,2,2,1,3,2,2,1,1,4,3,5,5,4,5,2,5,4,3,31,4,3,5,3,4,-1,1,1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,3,2,3,3,5,3,NA,32,1,NA,3,2,NA,3,10,7,5,5,5,5,3,1,1,578246,106.462,4.6,4,4.4,4.6,4.2,4.2,3,2.2,5,5.166666666666667,5.333333333333333,5.166666666666667,3.6666666666666665,3.888888888888889,2,1.7333333333333334,2,1.75,1.5714285714285714,3.8,0.4,-0.3333333333333333,-0.42857142857142855,-0.10344827586206896,BLM,Republican,Republican
